#id	gene	chrom	chromStart	chromEnd	strand
cg25591867	AC079174.1,CKAP4	chr12	106247229	106247231	+
cg09239756	CKAP4	chr12	106248581	106248583	+
cg02686769	CKAP4,TCP11L2	chr12	106302153	106302155	+
cg07278624	CKAP4,TCP11L2	chr12	106302894	106302896	+
cg24107581	POLR3B	chr12	106357638	106357640	+
cg24266542	POLR3B	chr12	106358227	106358229	+
cg01920232	AC079385.1,RFX4	chr12	106582889	106582891	+
cg12025941	AC079385.1,RFX4	chr12	106583295	106583297	+
cg26979339	AC079385.1,RIC8B	chr12	106774374	106774376	-
cg04916200	AC079385.1,RIC8B	chr12	106774854	106774856	-
cg26297688	AC007541.1,TMEM263	chr12	106955314	106955316	-
cg06496078	AC007541.1,TMEM263	chr12	106956296	106956298	-
cg24646513	MTERF2	chr12	106986720	106986722	+
cg24957240	MTERF2	chr12	106987376	106987378	-
cg10126874	AC078929.1,CRY1	chr12	107093318	107093320	-
cg03742214	AC078929.1,CRY1	chr12	107093604	107093606	-
cg15796941	BTBD11	chr12	107318094	107318096	-
cg08612037	BTBD11	chr12	107318432	107318434	+
cg25345738	PWP1	chr12	107685057	107685059	-
cg04112431	PWP1	chr12	107685873	107685875	+
cg17677842	PRDM4	chr12	107760592	107760594	-
cg25995916	PRDM4	chr12	107761427	107761429	+
cg06933965	CMKLR1	chr12	108339216	108339218	-
cg00298951	CMKLR1	chr12	108340013	108340015	+
cg24642516	FICD,LINC01498	chr12	108514964	108514966	-
cg09475324	FICD,LINC01498	chr12	108515696	108515698	-
cg16054422	SART3	chr12	108560662	108560664	-
cg27394563	SART3	chr12	108560752	108560754	+
cg03196745	ISCU,SART3	chr12	108562335	108562337	-
cg20476877	ISCU,SART3	chr12	108562873	108562875	-
cg22836470	TMEM119	chr12	108598000	108598002	+
cg16708012	TMEM119	chr12	108598337	108598339	-
cg09813840	AC007569.1,SELPLG	chr12	108633645	108633647	-
cg24497819	AC007569.1,SELPLG	chr12	108633906	108633908	-
cg03439805	CORO1C	chr12	108730966	108730968	-
cg01273150	CORO1C	chr12	108731792	108731794	-
cg25149927	SSH1	chr12	108857124	108857126	-
cg11747499	DAO,SSH1	chr12	108858876	108858878	-
cg22801690	DAO	chr12	108880464	108880466	+
cg03070588	USP30,USP30-AS1	chr12	109052433	109052435	+
cg22449795	USP30,USP30-AS1	chr12	109052914	109052916	+
cg01442833	UNG	chr12	109097592	109097594	-
cg22978941	UNG	chr12	109097654	109097656	-
cg03048535	FOXN4	chr12	109309294	109309296	+
cg27144395	FOXN4	chr12	109309500	109309502	+
cg01703884	MYO1H	chr12	109440368	109440370	-
cg26292028	MYO1H	chr12	109440922	109440924	-
cg07657776	KCTD10,UBE3B	chr12	109476259	109476261	+
cg20092036	KCTD10,UBE3B	chr12	109476335	109476337	+
cg14949649	KCTD10,UBE3B	chr12	109477276	109477278	-
cg08408988	KCTD10,UBE3B	chr12	109477565	109477567	-
cg02862835	MMAB,MVK	chr12	109573436	109573438	-
cg14683036	MMAB,MVK	chr12	109573660	109573662	-
cg01335367	FAM222A,FAM222A-AS1	chr12	109734402	109734404	+
cg02351381	FAM222A,FAM222A-AS1	chr12	109734540	109734542	-
cg19615059	MIR4497,TRPV4	chr12	109833113	109833115	-
cg13628514	TRPV4	chr12	109833633	109833635	+
cg06236061	AC007834.1,GLTP	chr12	109879512	109879514	-
cg07836370	AC007834.1,GLTP	chr12	109880949	109880951	+
cg09194650	TCHP	chr12	109900093	109900095	-
cg10966500	TCHP	chr12	109900533	109900535	-
cg09391966	GIT2	chr12	109996031	109996033	-
cg09922115	GIT2	chr12	109996440	109996442	+
cg12333095	AC084876.2,ANKRD13A	chr12	109999229	109999231	-
cg16616734	AC084876.2,ANKRD13A	chr12	109999453	109999455	+
cg09778734	AC007546.3,C12orf76	chr12	110067583	110067585	+
cg25605408	AC007546.3,C12orf76	chr12	110067759	110067761	-
cg13928594	IFT81	chr12	110124893	110124895	-
cg04235146	ATP2A2	chr12	110280505	110280507	-
cg18825539	ATP2A2	chr12	110282320	110282322	+
cg04062907	AC144548.1,ANAPC7	chr12	110403739	110403741	-
cg07301004	ARPC3	chr12	110449695	110449697	+
cg20597908	ARPC3	chr12	110450484	110450486	-
cg19020694	FAM216A,GPN3	chr12	110468249	110468251	-
cg24588599	FAM216A,GPN3	chr12	110468511	110468513	+
cg17119688	FAM216A,GPN3	chr12	110468921	110468923	-
cg06290168	FAM216A,GPN3	chr12	110469204	110469206	-
cg21950493	FAM216A,GPN3	chr12	110469479	110469481	+
cg11175477	AC002350.2,RAD9B;VPS29	chr12	110502113	110502115	-
cg00278366	AC002350.2,RAD9B;VPS29	chr12	110502481	110502483	+
cg01137198	PPTC7	chr12	110582643	110582645	+
cg13294439	PPTC7	chr12	110583463	110583465	-
cg03310453	PPP1CC	chr12	110742707	110742709	+
cg04375036	AC144522.1,PPP1CC	chr12	110744013	110744015	-
cg24389359	CCDC63	chr12	110846423	110846425	+
cg00658626	CCDC63	chr12	110847174	110847176	-
cg24353217	MYL2	chr12	110920383	110920385	+
cg10591174	MYL2	chr12	110920641	110920643	+
cg17190608	CUX2	chr12	111033684	111033686	-
cg09229912	CUX2	chr12	111034158	111034160	-
cg10361696	LINC02356,PHETA1	chr12	111368667	111368669	+
cg24530795	LINC02356,PHETA1	chr12	111369384	111369386	+
cg03799530	SH2B3	chr12	111405410	111405412	+
cg21633208	SH2B3	chr12	111405481	111405483	-
cg08041019	ATXN2,ATXN2-AS	chr12	111599651	111599653	+
cg12313568	ATXN2,ATXN2-AS	chr12	111599841	111599843	-
cg18108237	ACAD10,BRAP	chr12	111685879	111685881	-
cg16312916	ACAD10,BRAP	chr12	111686159	111686161	+
cg19186356	AC002996.1,ALDH2	chr12	111766522	111766524	+
cg10449070	AC002996.1,ALDH2	chr12	111766701	111766703	+
cg08367026	MAPKAPK5,MAPKAPK5-AS1	chr12	111842811	111842813	-
cg22778180	MAPKAPK5,MAPKAPK5-AS1	chr12	111843082	111843084	-
cg00405070	ERP29,TMEM116	chr12	112012842	112012844	-
cg19154173	ERP29,TMEM116	chr12	112013795	112013797	+
cg26789453	ERP29,TMEM116	chr12	112014619	112014621	+
cg04623168	NAA25	chr12	112108455	112108457	-
cg10294200	NAA25	chr12	112109100	112109102	+
cg01409734	TRAFD1	chr12	112125380	112125382	+
cg13342120	TRAFD1	chr12	112125639	112125641	-
cg24408511	HECTD4	chr12	112273738	112273740	+
cg13296563	RPL6	chr12	112409452	112409454	-
cg17542835	RPL6	chr12	112409702	112409704	+
cg22682953	PTPN11,RPL6	chr12	112419421	112419423	-
cg01573562	RPH3A	chr12	112791513	112791515	+
cg12681402	RPH3A	chr12	112792183	112792185	+
cg25668626	OAS1	chr12	112905797	112905799	+
cg19789466	OAS1	chr12	112907117	112907119	+
cg20870559	AC004551.1,OAS2	chr12	112978712	112978714	-
cg11939071	DTX1	chr12	113056623	113056625	+
cg15120925	RASAL1	chr12	113136003	113136005	+
cg02939139	RASAL1	chr12	113136398	113136400	+
cg04261665	DDX54,RITA1	chr12	113184773	113184775	-
cg18204052	AC089999.1,DDX54;RITA1	chr12	113185796	113185798	+
cg09253125	IQCD,TPCN1	chr12	113221048	113221050	-
cg13393195	IQCD,TPCN1	chr12	113221347	113221349	-
cg17946995	PLBD2,SLC8B1	chr12	113358226	113358228	+
cg07125991	PLBD2,SLC8B1	chr12	113358830	113358832	-
cg04123409	SDS	chr12	113403811	113403813	+
cg15277108	SDS	chr12	113405192	113405194	-
cg05149586	SDS,SDSL	chr12	113422063	113422065	-
cg26934034	SDS,SDSL	chr12	113423304	113423306	-
cg23182299	LHX5,LHX5-AS1	chr12	113471938	113471940	-
cg23922454	LHX5,LHX5-AS1	chr12	113472739	113472741	+
cg06878726	RBM19	chr12	113966229	113966231	-
cg08332868	RBM19	chr12	113966375	113966377	+
cg21907579	TBX5,TBX5-AS1	chr12	114408062	114408064	-
cg10281002	TBX5,TBX5-AS1	chr12	114408593	114408595	+
cg02121943	AC026765.3,TBX3	chr12	114683683	114683685	+
cg10530281	AC026765.3,TBX3	chr12	114684248	114684250	+
cg00155485	MED13L	chr12	116276794	116276796	+
cg12113819	MED13L	chr12	116278348	116278350	-
cg00297584	LINC00173	chr12	116533225	116533227	-
cg20057066	LINC00173	chr12	116533694	116533696	+
cg19850406	RNFT2,SPRING1	chr12	116736926	116736928	+
cg03109701	RNFT2,SPRING1	chr12	116736952	116736954	+
cg01308601	RNFT2,SPRING1	chr12	116738022	116738024	-
cg04853383	RNFT2,SPRING1	chr12	116738247	116738249	-
cg16826718	HRK	chr12	116880853	116880855	-
cg21698790	HRK	chr12	116881458	116881460	+
cg18222235	FBXW8	chr12	116910840	116910842	+
cg24905739	FBXW8	chr12	116911390	116911392	-
cg22374901	TESC,TESC-AS1	chr12	117099605	117099607	-
cg06750167	TESC,TESC-AS1	chr12	117100652	117100654	+
cg26035463	FBXO21	chr12	117189845	117189847	+
cg08141806	FBXO21	chr12	117190714	117190716	+
cg03538436	NOS1	chr12	117361564	117361566	-
cg21006686	NOS1	chr12	117362434	117362436	+
cg05227963	RFC5	chr12	118016452	118016454	-
cg18627459	RFC5	chr12	118016774	118016776	+
cg26778807	WSB2	chr12	118060869	118060871	+
cg09879797	WSB2	chr12	118062560	118062562	+
cg06417225	PEBP1,VSIG10	chr12	118135727	118135729	-
cg00545573	TAOK3	chr12	118372630	118372632	-
cg00887547	TAOK3	chr12	118373214	118373216	-
cg22189286	HSPB8	chr12	119178387	119178389	+
cg07861564	HSPB8	chr12	119178812	119178814	-
cg00230502	CCDC60	chr12	119334575	119334577	-
cg02498063	CCDC60	chr12	119334771	119334773	-
cg11756837	AC002070.1,PRKAB1	chr12	119667566	119667568	-
cg05432118	AC002070.1,PRKAB1	chr12	119668018	119668020	+
cg06887167	CIT	chr12	119876874	119876876	-
cg25499017	CIT	chr12	119877357	119877359	-
cg13752005	BICDL1	chr12	119988979	119988981	+
cg11263296	BICDL1	chr12	119990508	119990510	-
cg00301864	AC004812.2,RAB35	chr12	120116667	120116669	+
cg11216616	AC004812.2,RAB35	chr12	120117705	120117707	-
cg12179044	GCN1	chr12	120194560	120194562	-
cg01199721	GCN1	chr12	120194960	120194962	-
cg05173789	PXN-AS1,RPLP0	chr12	120201406	120201408	-
cg17026456	PXN	chr12	120265281	120265283	+
cg16785344	PXN	chr12	120266013	120266015	-
cg21123573	SIRT4	chr12	120302251	120302253	+
cg21068152	SIRT4	chr12	120302649	120302651	-
cg18133966	PLA2G1B	chr12	120327914	120327916	-
cg16396488	PLA2G1B	chr12	120328419	120328421	+
cg20380069	MSI1,RPS27P25	chr12	120368813	120368815	-
cg02883161	MSI1,RPS27P25	chr12	120369814	120369816	-
cg06938406	AL021546.1,COX6A1	chr12	120437780	120437782	+
cg08821669	AL021546.1,COX6A1	chr12	120438174	120438176	+
cg25053891	AL021546.1,GATC;TRIAP1	chr12	120446182	120446184	+
cg08923060	AL021546.1,GATC;TRIAP1	chr12	120446898	120446900	-
cg27003827	DYNLL1,SRSF9	chr12	120469149	120469151	-
cg03879294	DYNLL1,SRSF9	chr12	120469966	120469968	-
cg10792326	DYNLL1,NRAV	chr12	120495928	120495930	-
cg02951021	DYNLL1,NRAV	chr12	120496492	120496494	-
cg20559561	AC063943.2,COQ5;RNF10	chr12	120534369	120534371	+
cg07236358	POP5	chr12	120581388	120581390	-
cg25515063	POP5	chr12	120581608	120581610	-
cg00113951	AC125616.1,CABP1	chr12	120640286	120640288	-
cg14592406	AC125616.1,CABP1	chr12	120640854	120640856	-
cg21487067	MLEC	chr12	120686603	120686605	+
cg01481441	MLEC	chr12	120687333	120687335	+
cg27522780	ACADS	chr12	120725689	120725691	+
cg01535453	ACADS	chr12	120726083	120726085	-
cg17345480	AC069214.1,SPPL3	chr12	120904631	120904633	-
cg06444781	HNF1A,HNF1A-AS1	chr12	120978706	120978708	+
cg16175725	HNF1A,HNF1A-AS1	chr12	120978992	120978994	-
cg04422896	C12orf43	chr12	121016465	121016467	-
cg19395441	C12orf43	chr12	121016647	121016649	-
cg24997562	OASL	chr12	121038916	121038918	-
cg11301598	OASL	chr12	121038988	121038990	+
cg23801057	P2RX7	chr12	121132165	121132167	-
cg07602200	P2RX7	chr12	121133071	121133073	+
cg17917518	P2RX4	chr12	121209379	121209381	-
cg19410364	P2RX4	chr12	121209413	121209415	-
cg01369981	CAMKK2	chr12	121297806	121297808	+
cg19434066	ANAPC5	chr12	121352279	121352281	-
cg01376672	ANAPC5	chr12	121352469	121352471	-
cg03064241	ANAPC5,RNF34	chr12	121399924	121399926	-
cg09926889	ANAPC5,RNF34	chr12	121400205	121400207	+
cg09088508	RHOF	chr12	121793548	121793550	+
cg02539714	RHOF	chr12	121793959	121793961	-
cg11608114	AC084018.2,LINC01089;RHOF;SETD1B	chr12	121803232	121803234	-
cg21968169	LINC01089,RHOF;SETD1B	chr12	121804045	121804047	+
cg12694870	HPD	chr12	121858773	121858775	-
cg02506908	HPD	chr12	121859501	121859503	-
cg21787206	AC069503.2,AC069503.5;PSMD9	chr12	121888608	121888610	+
cg02964389	AC069503.2,AC069503.5;PSMD9	chr12	121888806	121888808	+
cg01357263	BCL7A	chr12	122021602	122021604	-
cg05450995	BCL7A	chr12	122022198	122022200	+
cg04739485	MLXIP	chr12	122127235	122127237	+
cg27349244	MLXIP	chr12	122127370	122127372	+
cg19535609	B3GNT4,LRRC43	chr12	122203210	122203212	+
cg27049761	B3GNT4	chr12	122204160	122204162	-
cg24341177	AC048338.1,AC048338.2;DIABLO	chr12	122225958	122225960	-
cg03543403	AC048338.1,AC048338.2;DIABLO	chr12	122226082	122226084	-
cg00631230	AC048338.1,VPS33A	chr12	122266368	122266370	-
cg09924998	AC048338.1,VPS33A	chr12	122267385	122267387	-
cg02995130	CLIP1	chr12	122421859	122421861	+
cg24467291	CLIP1	chr12	122423266	122423268	-
cg11157872	KNTC1,RSRC2	chr12	122526762	122526764	-
cg11510269	KNTC1,RSRC2	chr12	122527213	122527215	+
cg03311899	AC026333.3,HCAR2	chr12	122703309	122703311	+
cg15447486	AC026333.3,HCAR2	chr12	122703678	122703680	+
cg05384917	HCAR3	chr12	122716405	122716407	-
cg12014417	HCAR3	chr12	122716826	122716828	-
cg22534509	HCAR1	chr12	122730571	122730573	+
cg13702536	HCAR1	chr12	122731005	122731007	-
cg08775774	CCDC62	chr12	122774349	122774351	+
cg05745851	CCDC62	chr12	122774557	122774559	+
cg20361540	VPS37B	chr12	122895899	122895901	-
cg24664957	VPS37B	chr12	122896455	122896457	-
cg11064206	ABCB9,AC026362.1;OGFOD2	chr12	122974984	122974986	-
cg03923464	ABCB9,AC026362.1;OGFOD2	chr12	122975625	122975627	+
cg08176694	PITPNM2	chr12	123034609	123034611	+
cg06415153	PITPNM2	chr12	123034928	123034930	-
cg07732037	MPHOSPH9	chr12	123223279	123223281	-
cg16195804	C12orf65,MPHOSPH9	chr12	123232502	123232504	-
cg14571620	C12orf65,MPHOSPH9	chr12	123233340	123233342	+
cg04464465	CDK2AP1	chr12	123271227	123271229	-
cg24580526	CDK2AP1	chr12	123272191	123272193	-
cg04398275	SBNO1,Y_RNA	chr12	123350269	123350271	-
cg16068780	SBNO1	chr12	123350875	123350877	-
cg03822159	KMT5A	chr12	123382835	123382837	+
cg01954353	RILPL2	chr12	123436435	123436437	-
cg14086122	RILPL2	chr12	123437245	123437247	-
cg06378357	SNRNP35	chr12	123458031	123458033	-
cg18283554	SNRNP35	chr12	123458527	123458529	+
cg27112247	TMED2,TMED2-DT	chr12	123583783	123583785	-
cg22007326	TMED2,TMED2-DT	chr12	123585101	123585103	+
cg06606198	DDX55	chr12	123602179	123602181	+
cg01110312	EIF2B1,GTF2H3	chr12	123632372	123632374	+
cg21419475	EIF2B1,GTF2H3	chr12	123633504	123633506	-
cg00887700	EIF2B1,GTF2H3	chr12	123633812	123633814	-
cg04059714	TCTN2	chr12	123671046	123671048	+
cg17451138	TCTN2	chr12	123671332	123671334	+
cg04140754	ATP6V0A2	chr12	123711780	123711782	+
cg26137794	ATP6V0A2	chr12	123712386	123712388	+
cg19896347	DNAH10	chr12	123780454	123780456	-
cg02647265	AC068790.5,AC068790.6;CCDC92;ZNF664	chr12	123971616	123971618	+
cg26493932	AC068790.6,AC068790.8;CCDC92;RFLNA;ZNF664	chr12	123972043	123972045	-
cg02252918	AC068790.8,CCDC92;RFLNA;ZNF664	chr12	123973894	123973896	+
cg25463779	RFLNA	chr12	124288689	124288691	-
cg21453309	RFLNA	chr12	124289508	124289510	-
cg22580512	NCOR2	chr12	124517927	124517929	-
cg22820108	NCOR2	chr12	124518671	124518673	+
cg02250992	SCARB1	chr12	124863621	124863623	-
cg27180443	SCARB1	chr12	124864324	124864326	+
cg09930017	MIR5188,UBC	chr12	124914550	124914552	-
cg02316718	MIR5188,UBC	chr12	124914862	124914864	+
cg19793718	DHX37	chr12	124989054	124989056	-
cg00910168	DHX37	chr12	124989474	124989476	+
cg04984513	BRI3BP	chr12	124993002	124993004	+
cg03455874	BRI3BP	chr12	124993682	124993684	+
cg05303448	AACS	chr12	125064988	125064990	+
cg03013422	AACS	chr12	125065803	125065805	+
cg09597465	SLC15A4	chr12	128823630	128823632	+
cg19777783	SLC15A4	chr12	128824830	128824832	+
cg16717225	GLT1D1	chr12	128853222	128853224	+
cg11877382	GLT1D1	chr12	128854393	128854395	+
cg03469054	TMEM132D	chr12	129903315	129903317	-
cg13234863	TMEM132D	chr12	129904592	129904594	-
cg23054883	FZD10,FZD10-AS1	chr12	130163034	130163036	-
cg13861644	PIWIL1	chr12	130337740	130337742	+
cg27147004	PIWIL1	chr12	130338272	130338274	+
cg09847584	RIMBP2	chr12	130517840	130517842	+
cg24272907	RIMBP2	chr12	130518372	130518374	-
cg07057831	STX2	chr12	130838496	130838498	+
cg08169325	STX2	chr12	130839577	130839579	+
cg02717046	ADGRD1	chr12	130954242	130954244	-
cg06550629	ADGRD1	chr12	130954626	130954628	+
cg26788215	SFSWAP	chr12	131710948	131710950	+
cg02470959	SFSWAP	chr12	131711490	131711492	-
cg23149053	MMP17	chr12	131827659	131827661	-
cg24493940	MMP17	chr12	131829132	131829134	+
cg18081313	ULK1	chr12	131893646	131893648	-
cg02546521	ULK1	chr12	131894780	131894782	+
cg09218130	AC131009.1,PUS1	chr12	131929065	131929067	-
cg11738011	AC131009.1,PUS1	chr12	131929719	131929721	+
cg24211742	DDX51,NOC4L	chr12	132143350	132143352	-
cg10601002	DDX51,NOC4L	chr12	132144505	132144507	+
cg18877514	POLE,PXMP2	chr12	132686292	132686294	+
cg02501984	AC135586.2,POLE;PXMP2	chr12	132687359	132687361	-
cg00630583	AC135586.2,POLE;PXMP2	chr12	132687727	132687729	-
cg17903544	AC135586.2,PGAM5	chr12	132710187	132710189	+
cg20785344	AC135586.2,PGAM5	chr12	132711183	132711185	+
cg02403232	CHFR,GOLGA3	chr12	132828533	132828535	+
cg17272491	CHFR,GOLGA3	chr12	132829265	132829267	-
cg17904068	CHFR	chr12	132844214	132844216	-
cg21232015	CHFR	chr12	132847634	132847636	+
cg02519218	CHFR	chr12	132847699	132847701	+
cg20066677	CHFR	chr12	132847833	132847835	-
cg24532476	CHFR	chr12	132847979	132847981	-
cg17524886	CHFR	chr12	132848122	132848124	+
cg22381955	CHFR	chr12	132853362	132853364	-
cg26609691	CHFR	chr12	132853639	132853641	-
cg17522601	CHFR	chr12	132853800	132853802	-
cg06462703	CHFR	chr12	132853977	132853979	+
cg13270853	CHFR	chr12	132859062	132859064	+
cg21432513	CHFR	chr12	132859183	132859185	-
cg17003970	CHFR	chr12	132859274	132859276	-
cg17387870	AC127070.1,CHFR	chr12	132887020	132887022	-
cg00338702	AC127070.1,CHFR	chr12	132887107	132887109	+
cg19027571	AC127070.1,CHFR	chr12	132887298	132887300	-
cg23653008	AC127070.1,CHFR	chr12	132887832	132887834	-
cg27040423	AC127070.1,CHFR	chr12	132887875	132887877	+
cg04044684	AC127070.1,CHFR	chr12	132888270	132888272	-
cg20535781	AC127070.1,CHFR	chr12	132888426	132888428	+
cg27363310	ZNF84,ZNF84-DT	chr12	133037337	133037339	+
cg09453737	ZNF84,ZNF84-DT	chr12	133037888	133037890	-
cg26530200	ZNF140	chr12	133080008	133080010	+
cg18139900	ZNF140	chr12	133080566	133080568	+
cg23881971	AC026786.1,ZNF10;ZNF891	chr12	133129835	133129837	-
cg11754676	AC026786.1,ZNF10;ZNF891	chr12	133130202	133130204	-
cg22675150	AL139327.1,TUBA3C	chr13	19181759	19181761	+
cg06437862	AL139327.1,TUBA3C	chr13	19181955	19181957	+
cg19950767	TPTE2	chr13	19536730	19536732	+
cg03428000	MPHOSPH8	chr13	19633629	19633631	+
cg27005181	MPHOSPH8	chr13	19634272	19634274	-
cg14723014	AL355001.2,ZMYM5	chr13	19862846	19862848	-
cg18710692	AL355001.2,ZMYM5	chr13	19863571	19863573	-
cg20880234	ZMYM2	chr13	19957478	19957480	+
cg26767761	ZMYM2	chr13	19959614	19959616	+
cg15344726	GJA3	chr13	20143206	20143208	-
cg12428416	GJA3	chr13	20143457	20143459	-
cg11054936	GJB2	chr13	20192030	20192032	+
cg02861781	AL138688.1,GJB2	chr13	20193358	20193360	+
cg03473518	GJB6	chr13	20231516	20231518	+
cg22377389	GJB6	chr13	20231539	20231541	+
cg18735146	AL590096.1,IFT88	chr13	20566466	20566468	+
cg16547450	AL590096.1,IFT88	chr13	20567571	20567573	-
cg26790132	AL161772.1,IL17D	chr13	20703365	20703367	+
cg24222435	EEF1AKMT1	chr13	20773700	20773702	-
cg05395995	EEF1AKMT1	chr13	20774043	20774045	-
cg05714479	LATS2	chr13	21060805	21060807	+
cg12900467	LATS2	chr13	21061525	21061527	-
cg02147791	SAP18,SNORD27	chr13	21140289	21140291	-
cg25495394	SAP18,SNORD27	chr13	21140585	21140587	+
cg07827038	MRPL57,SKA3	chr13	21176207	21176209	+
cg00432979	MRPL57,SKA3	chr13	21176333	21176335	-
cg13557178	MICU2	chr13	21603968	21603970	+
cg08163803	MICU2	chr13	21604460	21604462	+
cg02259997	FGF9	chr13	21670873	21670875	+
cg00274399	FGF9	chr13	21671280	21671282	+
cg15573237	LINC00621	chr13	22880384	22880386	-
cg07126559	SGCG	chr13	23180797	23180799	-
cg25206802	SACS	chr13	23368039	23368041	+
cg01498098	SACS	chr13	23368636	23368638	+
cg06150803	TNFRSF19	chr13	23570117	23570119	-
cg00504595	TNFRSF19	chr13	23570845	23570847	-
cg17436805	MIPEP,PCOTH	chr13	23889266	23889268	-
cg07440877	NA	chr13	23948939	23948941	-
cg12682367	NA	chr13	23949558	23949560	+
cg03126490	AL359736.1,SPATA13	chr13	24160911	24160913	+
cg00448720	AL359736.1,C1QTNF9	chr13	24308875	24308877	-
cg09546332	PARP4,TPTE2P6	chr13	24512638	24512640	-
cg02943497	PARP4,TPTE2P6	chr13	24512951	24512953	-
cg24762359	ATP12A	chr13	24680308	24680310	-
cg13337662	ATP12A	chr13	24681158	24681160	+
cg17806989	RNF17	chr13	24764148	24764150	+
cg16925970	CENPJ	chr13	24922466	24922468	-
cg06282240	CENPJ	chr13	24922905	24922907	-
cg16991589	PABPC3	chr13	25095908	25095910	+
cg00094319	PABPC3	chr13	25096391	25096393	-
cg22029275	AMER2,LINC01053	chr13	25171645	25171647	-
cg08798523	MTMR6	chr13	25287394	25287396	-
cg15071391	MTMR6	chr13	25288500	25288502	-
cg08532057	AL590787.1,NUP58	chr13	25301297	25301299	-
cg20241335	AL590787.1,NUP58	chr13	25302196	25302198	-
cg18236477	ATP8A2	chr13	25468927	25468929	-
cg12111714	ATP8A2	chr13	25469333	25469335	-
cg17850880	AL138966.2,RNF6	chr13	26221852	26221854	-
cg22448677	AL138966.2,RNF6	chr13	26222573	26222575	+
cg13433272	CDK8	chr13	26253930	26253932	+
cg17048363	CDK8	chr13	26254742	26254744	+
cg07744166	WASF3	chr13	26557346	26557348	-
cg09185773	WASF3	chr13	26558635	26558637	-
cg15726245	GPR12	chr13	26759368	26759370	+
cg22179082	GPR12	chr13	26760121	26760123	-
cg12584034	LINC00412,LINC02340;RPL21	chr13	27251214	27251216	+
cg26940725	LINC00412,LINC02340;RPL21	chr13	27251748	27251750	+
cg27600136	RASL11A	chr13	27270018	27270020	+
cg06611744	RASL11A	chr13	27270480	27270482	+
cg17904786	GTF3A	chr13	27424300	27424302	+
cg24790296	GTF3A	chr13	27424880	27424882	-
cg27323780	MTIF3	chr13	27450488	27450490	-
cg21914262	MTIF3	chr13	27450750	27450752	-
cg10100220	LNX2	chr13	27581746	27581748	+
cg21097640	LNX2,POLR1D	chr13	27621410	27621412	+
cg02285477	LNX2,POLR1D	chr13	27621921	27621923	-
cg26270746	GSX1	chr13	27792360	27792362	-
cg26609631	GSX1	chr13	27792676	27792678	+
cg26344532	PDX1	chr13	27920036	27920038	+
cg17740399	PDX1	chr13	27920039	27920041	+
cg01424107	CDX2	chr13	27968975	27968977	+
cg02055963	CDX2	chr13	27969382	27969384	+
cg07017374	FLT3	chr13	28100313	28100315	+
cg24454143	FLT3	chr13	28101127	28101129	-
cg08923109	PAN3	chr13	28174606	28174608	-
cg10501128	AL139005.1,FLT1	chr13	28494962	28494964	-
cg01899253	AL139005.1,FLT1	chr13	28495918	28495920	-
cg00859193	POMP	chr13	28658873	28658875	+
cg25955899	POMP	chr13	28659355	28659357	+
cg24321030	SLC46A3	chr13	28718750	28718752	+
cg02233559	SLC46A3	chr13	28719187	28719189	-
cg09121849	SLC7A1	chr13	29595111	29595113	-
cg14424530	SLC7A1	chr13	29595991	29595993	-
cg11744351	UBL3	chr13	29850015	29850017	+
cg22781236	UBL3	chr13	29850033	29850035	+
cg11047295	AL353648.1,HMGB1	chr13	30465778	30465780	-
cg09203961	AL353648.1,HMGB1	chr13	30466077	30466079	+
cg04198824	HMGB1,USPL1	chr13	30617194	30617196	+
cg18127732	HMGB1,USPL1	chr13	30618370	30618372	+
cg08529529	ALOX5AP	chr13	30735661	30735663	+
